ORDER_ID,CUSTOMER_ID,PRODUCT_ID,STORE_ID,EMPLOYEE_ID,ORDER_DATE,SHIP_DATE,QUANTITY_ORDERED,UNIT_PRICE,DISCOUNT_PERCENT,TOTAL_AMOUNT,PAYMENT_METHOD,ORDER_STATUS,SHIP_METHOD
8143,632,439,71,259,2024-02-17,2024-02-22,2,9388,2.83,18244.59,Mobile Banking,Delivered,Express
8144,365,64,12,235,2025-03-28,2025-04-02,2,9431,4.55,18003.01,JazzCash,Delivered,Express
8145,1930,386,59,265,2023-09-04,2023-09-06,2,16851,19.23,27221.04,Mobile Banking,Shipped,Courier
8146,635,54,29,141,2024-07-26,,3,6473,16.38,16238.46,EasyPaisa,Processing,Standard
8147,1717,394,21,298,2024-02-11,2024-02-18,1,29795,12.89,25953.6,Credit Card,Delivered,Courier
8148,12,546,43,161,2024-09-09,2024-09-10,4,32919,14.22,112946.03,JazzCash,Shipped,Same Day
8149,38,153,1,282,2024-01-01,2024-01-07,5,34959,3.95,167891.33,JazzCash,Delivered,Standard
8150,1669,191,17,229,2025-04-15,,1,13906,19.79,11153.53,Debit Card,Processing,Pickup
8151,767,249,59,281,2024-06-08,2024-06-09,5,18865,14.54,80611.77,Bank Transfer,Delivered,Courier
8152,1988,286,39,67,2023-12-04,2023-12-07,1,40473,17.78,33277.83,Debit Card,Delivered,Standard
8153,515,687,62,101,2025-05-01,2025-05-06,5,8414,16.25,35234.1,Credit Card,Delivered,Courier
8154,57,124,27,250,2023-10-13,2023-10-20,5,10850,16.23,45445.57,EasyPaisa,Delivered,Pickup
8155,736,539,18,53,2024-01-04,2024-01-07,4,41770,4.74,159156.18,Credit Card,Delivered,Courier
8156,1034,406,4,165,2024-07-25,2024-07-26,2,46522,7.08,86460.94,Mobile Banking,Shipped,Pickup
8157,282,474,26,83,2024-02-27,,1,35322,14.37,30245.1,Bank Transfer,Pending,Standard
8158,1227,163,62,118,2024-06-30,,1,8584,10.07,7719.8,Bank Transfer,Pending,Same Day
8159,779,706,14,147,2024-12-26,2024-12-29,4,15329,16.16,51405.74,Credit Card,Shipped,Courier
8160,1725,85,61,144,2023-10-13,2023-10-16,1,10347,4.28,9903.78,Mobile Banking,Delivered,Courier
8161,1987,735,39,234,2025-05-11,2025-05-14,2,44108,12.62,77080.68,JazzCash,Delivered,Courier
8162,210,91,35,166,2025-07-02,2025-07-04,4,19650,9.17,71392.97,JazzCash,Shipped,Courier
8163,24,692,41,36,2023-10-08,2023-10-09,5,12456,0.65,61876.89,Cash,Shipped,Standard
8164,1538,275,46,133,2024-08-08,2024-08-14,1,25393,0.48,25270.62,Credit Card,Shipped,Courier
8165,179,157,63,73,2025-02-02,2025-02-09,5,1861,6.28,8720.57,Debit Card,Shipped,Same Day
8166,845,433,67,203,2024-02-10,2024-02-14,4,31953,3.04,123925.21,Cash,Delivered,Courier
8167,1852,189,31,137,2023-11-29,,4,31960,4.36,122270.02,Mobile Banking,Pending,Courier
8168,1816,151,68,135,2023-08-26,,5,33987,9.98,152972.15,Debit Card,Pending,Same Day
8169,118,447,73,2,2025-02-17,2025-02-20,5,29566,16.69,123164.49,JazzCash,Delivered,Pickup
8170,976,294,11,139,2025-08-19,2025-08-20,1,21257,18.76,17268.6,Mobile Banking,Shipped,Pickup
8171,1239,668,47,215,2024-11-28,2024-11-29,1,10105,10.39,9055.58,Bank Transfer,Delivered,Same Day
8172,760,475,34,286,2025-01-25,,4,44090,12.79,153807.8,Mobile Banking,Processing,Express
8173,747,153,75,98,2024-07-08,2024-07-12,4,34959,12.04,122999.19,Credit Card,Delivered,Same Day
8174,1837,462,64,264,2023-09-13,2023-09-19,2,4206,9.17,7640.29,JazzCash,Shipped,Same Day
8175,84,630,15,43,2023-09-08,2023-09-11,2,41558,8.0,76465.82,Credit Card,Shipped,Courier
8176,1796,77,10,214,2023-11-23,2023-11-25,3,39207,10.81,104904.95,Credit Card,Delivered,Standard
8177,143,338,34,84,2024-03-22,2024-03-29,1,2014,12.96,1753.0,JazzCash,Delivered,Same Day
8178,318,23,54,39,2025-07-25,,2,14787,11.52,26167.69,Cash,Pending,Pickup
8179,1774,324,28,113,2025-05-15,,4,48030,8.95,174931.81,JazzCash,Pending,Standard
8180,179,594,13,274,2025-07-10,2025-07-14,1,10597,12.76,9244.81,JazzCash,Shipped,Standard
8181,600,87,5,184,2024-11-12,2024-11-19,4,13087,8.83,47725.66,EasyPaisa,Shipped,Express
8182,969,513,43,107,2025-05-31,,5,21313,4.76,101497.24,JazzCash,Processing,Express
8183,1326,41,56,244,2024-03-18,2024-03-19,1,49640,9.55,44901.66,EasyPaisa,Shipped,Standard
8184,1505,157,3,295,2024-04-18,2024-04-20,2,1861,8.86,3392.24,Debit Card,Shipped,Pickup
8185,729,31,52,253,2024-10-30,2024-11-06,3,10246,1.68,30220.34,Cash,Delivered,Same Day
8186,571,784,34,286,2024-06-10,2024-06-13,5,37063,4.39,177176.62,Credit Card,Shipped,Same Day
8187,1389,498,49,82,2025-01-12,2025-01-18,5,45585,9.81,205576.62,JazzCash,Delivered,Courier
8188,1929,45,74,128,2025-05-23,,5,40431,14.65,172548.76,JazzCash,Pending,Courier
8189,1006,635,28,113,2024-05-19,2024-05-20,4,35876,6.81,133734.37,Mobile Banking,Shipped,Courier
8190,879,665,25,292,2025-07-06,2025-07-11,2,908,15.59,1532.87,Mobile Banking,Delivered,Pickup
8191,1511,444,34,286,2025-08-02,2025-08-04,4,2198,11.87,7748.71,EasyPaisa,Delivered,Courier
8192,1959,603,54,300,2024-03-22,2024-03-27,4,40489,17.15,134179.01,Debit Card,Delivered,Standard
8193,690,361,21,162,2024-12-22,2024-12-26,5,23190,14.52,99113.58,Cash,Delivered,Standard
8194,377,279,25,21,2024-02-19,2024-02-24,3,48374,16.51,121159.18,Bank Transfer,Shipped,Express
8195,162,12,58,291,2023-10-16,2023-10-22,2,17998,12.7,31423.79,Mobile Banking,Shipped,Pickup
8196,1570,199,33,174,2023-10-10,2023-10-13,5,39786,0.61,197706.68,Credit Card,Delivered,Standard
8197,740,775,69,153,2025-03-15,2025-03-18,5,24265,12.93,105631.65,JazzCash,Shipped,Pickup
8198,1521,419,6,194,2023-12-14,2023-12-15,1,27828,6.31,26072.6,EasyPaisa,Shipped,Courier
8199,1415,776,27,258,2025-05-15,2025-05-22,4,49281,9.16,179061.34,EasyPaisa,Shipped,Courier
8200,1791,424,27,95,2024-10-31,2024-11-06,2,42314,9.26,76792.77,Credit Card,Shipped,Pickup
8201,398,653,65,284,2023-12-29,2024-01-03,4,27469,14.74,93676.25,Bank Transfer,Shipped,Courier
8202,680,796,57,236,2024-04-27,2024-04-28,3,3387,2.6,9896.83,EasyPaisa,Shipped,Courier
8203,936,109,3,252,2024-12-09,2024-12-10,2,32833,4.13,62956.05,EasyPaisa,Shipped,Pickup
8204,846,510,21,162,2025-06-17,2025-06-23,5,44339,6.01,208371.89,Mobile Banking,Delivered,Courier
8205,1501,326,68,135,2024-04-11,2024-04-15,3,35483,19.1,86116.28,Credit Card,Shipped,Courier
8206,1333,263,73,81,2023-11-09,2023-11-11,1,32235,1.24,31835.44,Bank Transfer,Delivered,Express
8207,317,498,35,166,2023-10-11,2023-10-15,1,45585,14.18,39119.81,Credit Card,Delivered,Pickup
8208,518,492,26,83,2025-08-08,2025-08-13,1,36731,5.01,34890.68,EasyPaisa,Delivered,Standard
8209,828,401,41,14,2024-01-26,2024-02-01,3,37494,16.05,94429.99,Cash,Delivered,Express
8210,683,681,7,156,2023-11-01,2023-11-02,2,9569,12.12,16818.35,Bank Transfer,Shipped,Standard
8211,506,402,67,49,2023-11-18,2023-11-20,1,30123,11.98,26513.11,EasyPaisa,Shipped,Same Day
8212,695,36,46,133,2024-10-12,2024-10-18,4,9669,12.19,33962.37,Mobile Banking,Delivered,Pickup
8213,1504,449,58,213,2025-05-28,2025-05-31,2,34100,9.22,61914.11,Cash,Shipped,Standard
8214,503,320,46,131,2025-01-10,2025-01-15,1,2171,0.67,2156.37,EasyPaisa,Shipped,Pickup
8215,1945,435,49,82,2024-06-27,2024-07-01,3,2057,17.1,5115.9,EasyPaisa,Delivered,Courier
8216,259,543,75,119,2024-06-18,2024-06-20,1,46974,11.7,41477.55,JazzCash,Delivered,Courier
8217,888,500,26,83,2024-11-20,2024-11-21,3,44964,1.54,132813.4,Debit Card,Delivered,Standard
8218,1183,524,54,125,2025-02-13,2025-02-15,4,40543,8.01,149178.41,Credit Card,Delivered,Courier
8219,785,64,34,84,2025-01-14,2025-01-19,2,9431,7.0,17541.96,EasyPaisa,Shipped,Courier
8220,329,113,12,235,2024-04-07,2024-04-13,3,14526,16.58,36353.62,Credit Card,Delivered,Same Day
8221,1708,409,12,245,2024-09-06,2024-09-10,1,32132,17.4,26539.71,EasyPaisa,Delivered,Express
8222,1677,167,70,13,2025-01-22,2025-01-24,2,3937,11.79,6945.62,Credit Card,Shipped,Standard
8223,1101,427,8,208,2025-03-03,,4,13299,3.47,51349.95,Mobile Banking,Pending,Standard
8224,537,14,5,57,2025-01-12,2025-01-16,1,37342,16.37,31228.7,Cash,Shipped,Same Day
8225,75,642,6,58,2024-09-15,2024-09-16,1,20066,3.91,19281.45,EasyPaisa,Shipped,Standard
8226,139,119,51,237,2024-10-10,2024-10-16,5,24872,3.48,120038.14,JazzCash,Delivered,Express
8227,1490,458,66,103,2025-05-30,2025-06-03,2,13981,1.18,27632.17,Bank Transfer,Shipped,Express
8228,331,174,16,231,2024-07-28,2024-07-30,1,11157,14.59,9529.5,EasyPaisa,Delivered,Same Day
8229,1683,564,52,253,2024-05-15,2024-05-20,2,34243,9.3,62117.43,Cash,Delivered,Pickup
8230,1645,53,26,83,2025-05-27,2025-05-28,1,38958,6.98,36240.08,Cash,Shipped,Pickup
8231,1915,148,51,17,2024-04-07,,1,48203,16.88,40065.69,Mobile Banking,Processing,Same Day
8232,869,520,39,67,2024-09-27,2024-10-04,2,47224,14.37,80872.09,Credit Card,Delivered,Express
8233,690,54,47,215,2025-07-17,2025-07-24,3,6473,2.94,18847.62,Cash,Shipped,Same Day
8234,1750,215,45,60,2024-04-30,,3,11546,9.59,31314.68,Debit Card,Processing,Same Day
8235,775,112,24,247,2025-05-14,,5,18796,8.64,85858.64,Mobile Banking,Processing,Pickup
8236,855,148,69,50,2025-01-14,,4,48203,18.51,157113.02,Credit Card,Pending,Pickup
8237,203,461,48,182,2025-03-14,2025-03-19,4,16895,6.68,63065.82,Credit Card,Shipped,Courier
8238,653,526,2,241,2024-06-12,2024-06-18,2,32566,5.56,61511.33,EasyPaisa,Delivered,Pickup
8239,1114,663,24,164,2024-01-31,2024-02-07,1,28175,18.15,23061.78,Credit Card,Delivered,Standard
8240,216,635,7,104,2025-03-08,2025-03-11,4,35876,2.56,139834.95,Credit Card,Shipped,Express
8241,1459,121,74,128,2025-07-07,2025-07-11,4,48382,13.62,167177.04,Cash,Delivered,Courier
8242,175,355,69,63,2025-02-25,2025-03-02,1,22208,17.91,18230.65,JazzCash,Shipped,Standard
8243,395,334,60,187,2024-12-31,2025-01-04,2,12254,16.23,20529.3,Bank Transfer,Delivered,Pickup
8244,1222,572,42,243,2024-12-18,,3,14356,3.33,41632.14,Bank Transfer,Processing,Standard
8245,1971,516,19,193,2025-08-20,,1,39869,2.7,38791.94,Credit Card,Pending,Pickup
8246,130,451,60,187,2025-04-07,2025-04-14,1,48356,17.51,39888.3,Credit Card,Shipped,Pickup
8247,870,488,55,148,2024-01-23,2024-01-28,3,10065,9.01,27474.17,JazzCash,Shipped,Same Day
8248,146,35,19,121,2024-05-18,2024-05-21,5,43863,5.92,206334.24,Credit Card,Shipped,Courier
8249,695,142,75,271,2024-01-14,2024-01-21,1,37951,17.47,31320.9,JazzCash,Shipped,Standard
8250,657,121,50,160,2024-09-10,2024-09-14,3,48382,1.8,142535.28,EasyPaisa,Shipped,Express
8251,504,585,52,79,2025-07-13,,5,37989,10.26,170450.12,JazzCash,Pending,Pickup
8252,1551,474,8,230,2024-11-21,2024-11-28,4,35322,12.38,123798.43,Cash,Delivered,Standard
8253,1165,176,12,235,2024-08-15,,2,1222,3.98,2346.72,JazzCash,Processing,Express
8254,704,690,31,25,2024-09-03,2024-09-04,1,7166,2.31,7000.44,Cash,Delivered,Pickup
8255,684,101,72,116,2023-10-21,2023-10-23,4,27591,11.03,98186.73,Mobile Banking,Delivered,Courier
8256,1292,727,5,10,2025-07-19,2025-07-24,4,47606,3.15,184431.09,JazzCash,Delivered,Standard
8257,600,472,57,270,2024-10-02,2024-10-08,1,15724,5.15,14913.58,JazzCash,Delivered,Same Day
8258,894,180,66,276,2024-11-01,,2,17565,15.61,29646.51,Cash,Processing,Same Day
8259,1692,321,53,157,2024-02-27,2024-02-29,2,1469,11.64,2596.16,Debit Card,Delivered,Standard
8260,22,619,38,285,2024-12-20,2024-12-25,2,32398,4.29,62018.73,Debit Card,Shipped,Same Day
8261,88,274,63,24,2025-07-07,2025-07-11,1,37306,10.47,33401.84,Mobile Banking,Shipped,Standard
8262,457,791,1,282,2024-04-22,2024-04-28,3,13806,13.19,35956.3,Bank Transfer,Delivered,Courier
8263,393,776,20,224,2024-02-24,,4,49281,16.17,165256.02,JazzCash,Pending,Pickup
8264,1844,224,44,212,2023-12-06,2023-12-13,4,47406,6.77,176788.96,Debit Card,Delivered,Express
8265,892,17,73,106,2025-05-09,2025-05-14,3,8637,18.86,21022.92,Bank Transfer,Shipped,Same Day
8266,603,551,37,181,2025-08-15,2025-08-17,2,5904,9.57,10678.01,EasyPaisa,Delivered,Express
8267,1190,151,3,287,2024-10-22,2024-10-23,4,33987,11.57,120213.92,EasyPaisa,Shipped,Standard
8268,1208,423,18,170,2025-05-04,2025-05-10,1,35333,9.69,31907.95,Mobile Banking,Shipped,Express
8269,177,643,52,79,2025-08-23,2025-08-24,5,12671,9.51,57329.18,JazzCash,Shipped,Courier
8270,889,410,41,65,2023-10-14,2023-10-15,4,35308,16.26,118269.54,Credit Card,Delivered,Standard
8271,573,162,37,154,2023-10-24,2023-10-29,4,22610,4.15,86685.82,JazzCash,Delivered,Courier
8272,1372,32,2,38,2023-09-12,2023-09-16,2,16492,6.0,31005.52,Cash,Delivered,Express
8273,697,315,25,21,2023-09-16,,4,31232,14.96,106237.03,JazzCash,Pending,Express
8274,53,38,8,186,2024-09-12,2024-09-14,4,31132,8.73,113651.95,Debit Card,Delivered,Same Day
8275,322,563,19,193,2024-12-26,2025-01-01,4,29264,3.33,113160.38,EasyPaisa,Delivered,Same Day
8276,1625,193,51,88,2025-04-22,2025-04-24,4,3441,12.82,11998.88,Cash,Shipped,Same Day
8277,904,331,13,274,2024-05-28,2024-05-29,5,12322,7.4,57051.02,Bank Transfer,Shipped,Standard
8278,1305,90,44,212,2024-03-16,2024-03-18,3,42148,7.77,116620.65,JazzCash,Delivered,Express
8279,1853,134,21,162,2025-02-14,2025-02-20,4,26786,13.27,92922.38,EasyPaisa,Delivered,Courier
8280,1505,624,68,135,2025-04-16,2025-04-23,2,2394,8.37,4387.18,JazzCash,Delivered,Courier
8281,1331,434,57,270,2024-12-23,2024-12-29,1,13210,3.29,12775.26,Credit Card,Delivered,Standard
8282,498,4,74,198,2024-03-12,,2,27058,11.38,47956.45,Debit Card,Pending,Express
8283,672,661,63,190,2025-04-09,2025-04-10,3,31371,4.71,89680.13,Debit Card,Shipped,Courier
8284,1477,97,33,197,2024-06-03,2024-06-05,3,25293,3.57,73168.7,Bank Transfer,Delivered,Same Day
8285,226,534,75,271,2024-04-18,2024-04-22,4,37899,18.44,123637.27,Cash,Shipped,Courier
8286,550,514,32,64,2023-09-12,2023-09-13,5,40377,6.03,189707.83,Cash,Shipped,Express
8287,1629,736,48,115,2023-09-04,2023-09-09,1,40434,9.02,36785.72,Debit Card,Delivered,Courier
8288,399,125,31,12,2025-03-01,,3,12641,1.3,37429.26,Credit Card,Processing,Pickup
8289,726,232,17,229,2024-06-27,2024-06-29,1,3676,15.19,3117.73,JazzCash,Delivered,Courier
8290,844,9,70,19,2023-10-20,2023-10-25,3,13709,6.17,38588.35,Bank Transfer,Shipped,Standard
8291,839,168,45,60,2024-10-05,2024-10-06,3,2469,9.5,6703.6,JazzCash,Delivered,Express
8292,565,638,62,146,2025-02-25,2025-02-26,5,30475,12.49,133344.37,Cash,Delivered,Courier
8293,1886,672,64,211,2024-12-08,2024-12-10,4,14137,19.18,45702.47,Cash,Delivered,Same Day
8294,1428,773,63,120,2024-12-09,2024-12-14,1,5857,12.52,5123.44,Bank Transfer,Delivered,Pickup
8295,1001,778,62,85,2025-01-08,2025-01-14,5,46499,4.18,222775.94,Debit Card,Delivered,Same Day
8296,1309,435,13,122,2024-08-27,2024-08-29,1,2057,0.95,2037.47,Cash,Delivered,Pickup
8297,233,524,22,222,2024-02-09,2024-02-16,3,40543,13.33,105415.33,Credit Card,Delivered,Standard
8298,670,665,16,238,2024-12-27,2025-01-03,1,908,16.22,760.72,EasyPaisa,Shipped,Courier
8299,806,520,14,42,2025-03-16,2025-03-18,4,47224,14.98,160598.35,JazzCash,Shipped,Pickup
8300,464,605,29,155,2025-07-25,2025-07-29,5,39121,19.27,157905.68,Mobile Banking,Shipped,Same Day
8301,508,290,73,220,2024-05-01,,1,5940,6.39,5560.19,Credit Card,Processing,Pickup
8302,1718,173,1,282,2025-01-05,2025-01-09,3,22462,19.6,54178.98,JazzCash,Delivered,Pickup
8303,1625,447,34,84,2025-04-13,2025-04-19,5,29566,1.98,144906.19,Mobile Banking,Delivered,Courier
8304,65,311,50,177,2023-12-02,2023-12-06,1,49080,12.57,42911.4,EasyPaisa,Delivered,Same Day
8305,126,156,17,229,2024-10-25,2024-10-30,2,33348,12.11,58622.06,EasyPaisa,Delivered,Express
8306,1014,99,52,253,2025-07-04,,4,24698,3.81,95030.98,Debit Card,Processing,Standard
8307,888,679,58,291,2024-03-21,2024-03-25,3,31686,3.88,91370.79,Mobile Banking,Shipped,Same Day
8308,1953,446,38,299,2024-10-28,2024-11-02,2,5476,15.54,9249.83,Debit Card,Shipped,Express
8309,1318,204,11,168,2025-02-24,2025-02-28,1,22095,15.58,18652.25,Credit Card,Shipped,Courier
8310,96,444,58,213,2023-10-30,2023-11-03,1,2198,18.75,1785.8,Cash,Delivered,Standard
8311,1185,609,39,234,2024-06-01,2024-06-08,5,17474,12.48,76462.51,Debit Card,Delivered,Same Day
8312,13,70,5,184,2024-11-05,2024-11-06,1,5496,7.14,5103.39,Mobile Banking,Delivered,Same Day
8313,202,642,42,71,2024-08-10,2024-08-13,2,20066,13.55,34692.61,JazzCash,Delivered,Express
8314,816,539,65,240,2024-11-23,2024-11-26,1,41770,18.3,34127.27,Mobile Banking,Shipped,Standard
8315,1852,35,33,15,2025-05-29,,1,43863,12.94,38187.02,JazzCash,Pending,Express
8316,1001,693,25,21,2024-03-26,2024-03-31,5,17153,10.71,76580.14,EasyPaisa,Shipped,Pickup
8317,1568,293,7,199,2025-06-23,2025-06-26,2,23591,0.04,47165.23,EasyPaisa,Shipped,Pickup
8318,1066,761,65,284,2024-08-17,,4,48956,1.61,192673.34,EasyPaisa,Processing,Standard
8319,1657,377,27,179,2024-06-23,,3,4659,5.78,13169.73,Debit Card,Processing,Express
8320,1100,121,52,253,2024-06-25,2024-06-26,4,48382,8.42,177240.21,Bank Transfer,Shipped,Same Day
8321,1934,101,27,250,2024-03-23,,5,27591,9.51,124839.15,Bank Transfer,Pending,Standard
8322,831,397,40,80,2025-06-02,2025-06-07,3,48119,17.36,119291.84,Mobile Banking,Delivered,Pickup
8323,733,210,46,131,2025-06-06,2025-06-09,1,28943,12.07,25449.21,Cash,Shipped,Courier
8324,1664,549,54,125,2025-02-06,2025-02-09,1,6483,14.44,5546.61,EasyPaisa,Delivered,Same Day
8325,63,95,4,165,2024-03-26,,5,6263,6.13,29396.79,EasyPaisa,Processing,Courier
8326,1532,174,18,216,2025-05-05,2025-05-10,5,11157,14.56,47665.17,Mobile Banking,Shipped,Same Day
8327,1847,193,25,292,2025-03-19,2025-03-22,4,3441,17.78,11316.39,EasyPaisa,Delivered,Same Day
8328,1176,627,75,98,2024-03-24,2024-03-29,2,3665,9.08,6664.43,Debit Card,Delivered,Standard
8329,752,118,12,235,2024-07-29,2024-08-02,3,34489,7.8,95392.44,EasyPaisa,Delivered,Courier
8330,322,73,69,151,2023-10-09,2023-10-11,1,6056,7.37,5609.81,Bank Transfer,Delivered,Same Day
8331,963,356,61,242,2024-08-12,2024-08-18,2,30275,8.92,55147.69,Bank Transfer,Delivered,Standard
8332,334,45,52,79,2024-03-18,2024-03-19,5,40431,10.9,180120.58,EasyPaisa,Delivered,Same Day
8333,568,791,26,83,2024-09-16,2024-09-20,2,13806,9.29,25048.09,Credit Card,Delivered,Standard
8334,185,302,62,101,2025-03-08,2025-03-15,5,7694,11.87,33902.38,Cash,Shipped,Same Day
8335,977,423,38,257,2025-08-19,2025-08-23,5,35333,3.64,170231.73,Cash,Delivered,Same Day
8336,452,345,67,68,2023-09-08,2023-09-13,1,29216,16.19,24485.21,EasyPaisa,Delivered,Same Day
8337,771,153,38,285,2025-03-20,2025-03-24,4,34959,1.95,137112.1,Credit Card,Delivered,Pickup
8338,277,721,60,109,2024-08-15,2024-08-19,1,27436,16.8,22827.53,EasyPaisa,Shipped,Express
8339,1926,764,5,273,2024-03-14,2024-03-16,4,39846,7.93,146745.39,EasyPaisa,Delivered,Same Day
8340,924,223,8,230,2023-09-21,,5,25609,15.01,108825.81,Cash,Processing,Same Day
8341,1017,273,50,280,2025-03-31,2025-04-05,1,41237,5.09,39137.77,JazzCash,Shipped,Courier
8342,140,9,71,259,2025-07-21,2025-07-28,2,13709,9.38,24846.32,Bank Transfer,Delivered,Same Day
8343,35,536,31,137,2023-11-30,2023-12-02,5,25174,7.76,116103.11,EasyPaisa,Shipped,Courier
8344,1815,678,10,225,2024-08-16,,1,29043,15.75,24470.13,Cash,Processing,Courier
8345,1794,384,41,36,2024-10-31,,5,7461,6.88,34737.64,Credit Card,Processing,Express
8346,968,35,21,162,2024-03-23,2024-03-24,2,43863,2.26,85747.32,JazzCash,Shipped,Standard
8347,1245,252,60,187,2024-07-20,2024-07-25,3,27051,9.61,73357.55,Bank Transfer,Shipped,Courier
8348,819,184,53,27,2024-10-05,2024-10-06,5,17258,16.8,71792.89,Mobile Banking,Delivered,Same Day
8349,566,381,32,64,2025-05-01,2025-05-07,2,43651,11.99,76838.05,Debit Card,Delivered,Pickup
8350,1777,609,28,113,2025-07-05,2025-07-12,5,17474,9.34,79211.11,Bank Transfer,Shipped,Standard
8351,1872,214,62,85,2025-05-09,2025-05-15,5,49421,6.7,230555.37,Cash,Delivered,Standard
8352,1248,772,63,73,2024-02-14,2024-02-21,3,1050,1.6,3099.68,JazzCash,Delivered,Same Day
8353,1125,295,50,160,2024-02-10,,2,35412,4.47,67656.43,Debit Card,Processing,Same Day
8354,718,330,49,175,2025-01-14,2025-01-20,3,26095,8.25,71827.77,JazzCash,Shipped,Courier
8355,1564,86,49,126,2023-11-20,2023-11-24,3,9515,1.14,28219.17,Mobile Banking,Delivered,Pickup
8356,1433,687,11,75,2024-07-15,2024-07-21,2,8414,4.71,16035.24,JazzCash,Shipped,Express
8357,915,283,15,279,2024-07-02,,4,49245,0.63,195741.46,Mobile Banking,Processing,Courier
8358,1710,392,62,146,2024-12-22,2024-12-26,3,8036,18.66,19609.58,EasyPaisa,Delivered,Same Day
8359,1068,794,39,171,2023-09-10,2023-09-15,5,6198,9.65,28000.0,Cash,Delivered,Courier
8360,636,454,31,12,2024-06-15,2024-06-22,2,34432,18.05,56432.14,Credit Card,Delivered,Same Day
8361,242,789,3,287,2024-02-03,,3,10921,19.89,26246.79,Mobile Banking,Processing,Standard
8362,1464,683,72,116,2023-09-28,2023-10-02,5,40844,0.87,202447.2,Debit Card,Delivered,Courier
8363,827,750,54,202,2024-05-23,,2,27560,3.78,53038.01,JazzCash,Pending,Standard
8364,495,190,8,208,2025-01-28,2025-02-01,5,18015,14.96,76596.12,Credit Card,Delivered,Same Day
8365,1203,339,23,176,2024-07-11,2024-07-14,3,18765,7.67,51974.46,EasyPaisa,Shipped,Same Day
8366,91,717,7,104,2024-02-03,2024-02-07,3,2763,19.8,6647.98,Bank Transfer,Delivered,Standard
8367,1476,296,65,284,2025-03-08,2025-03-15,1,3447,1.86,3383.03,Debit Card,Shipped,Standard
8368,1891,57,53,157,2025-04-15,,1,23391,19.63,18798.63,JazzCash,Processing,Pickup
8369,747,251,45,60,2024-10-29,2024-11-03,4,47201,8.47,172802.97,EasyPaisa,Shipped,Standard
8370,1391,298,27,250,2023-12-28,2024-01-03,2,26112,12.89,45494.82,Credit Card,Shipped,Express
8371,320,617,47,94,2025-04-03,2025-04-08,1,24985,9.31,22659.95,Credit Card,Delivered,Pickup
8372,1491,715,36,246,2024-08-10,2024-08-17,3,14163,4.56,40553.3,Credit Card,Delivered,Courier
8373,108,167,71,259,2024-09-25,2024-09-28,3,3937,18.52,9623.7,Credit Card,Shipped,Courier
8374,1124,616,47,99,2023-10-02,2023-10-07,2,9508,17.97,15599.47,Debit Card,Shipped,Pickup
8375,1067,758,32,261,2025-03-23,2025-03-28,2,39646,1.46,78135.66,JazzCash,Delivered,Pickup
8376,1463,148,20,224,2025-04-18,2025-04-23,3,48203,3.85,139036.8,Mobile Banking,Shipped,Courier
8377,1629,787,38,299,2024-07-26,2024-08-01,4,16609,14.93,56516.99,Debit Card,Shipped,Express
8378,569,34,51,44,2024-10-28,,2,16265,1.3,32106.78,Mobile Banking,Pending,Courier
8379,315,104,48,115,2024-05-30,2024-06-04,1,47117,2.22,46070.34,EasyPaisa,Shipped,Standard
8380,1957,724,67,49,2024-09-08,2024-09-14,1,32772,19.12,26504.93,JazzCash,Shipped,Express
8381,959,141,2,188,2024-12-26,2024-12-30,5,18117,16.63,75523.34,Cash,Delivered,Express
8382,1441,422,23,26,2024-09-17,2024-09-18,5,15673,14.04,67361.01,Bank Transfer,Shipped,Standard
8383,392,295,43,180,2024-01-11,2024-01-13,3,35412,4.57,101379.75,Debit Card,Delivered,Courier
8384,1481,364,55,34,2025-07-23,2025-07-28,5,7223,12.12,31736.49,Mobile Banking,Shipped,Standard
8385,1092,177,17,93,2024-12-18,2024-12-22,1,26731,9.17,24280.11,Cash,Shipped,Pickup
8386,315,211,45,31,2024-09-25,2024-09-27,2,6949,4.1,13327.62,Credit Card,Shipped,Courier
8387,180,397,32,64,2024-11-12,2024-11-16,2,48119,16.13,80711.03,JazzCash,Delivered,Express
8388,1311,273,38,219,2024-08-13,2024-08-14,3,41237,0.72,122822.68,Bank Transfer,Shipped,Express
8389,1340,176,58,132,2025-03-10,,1,1222,6.3,1144.98,Mobile Banking,Pending,Express
8390,466,435,3,287,2024-04-09,2024-04-13,3,2057,7.31,5719.6,Credit Card,Delivered,Courier
8391,1621,502,51,17,2024-08-31,2024-09-01,2,6398,8.32,11731.46,Credit Card,Shipped,Pickup
8392,1187,67,1,41,2024-09-20,2024-09-23,3,43701,13.99,112767.13,Credit Card,Delivered,Courier
8393,1658,213,50,160,2024-05-04,2024-05-10,4,14626,2.04,57308.71,Bank Transfer,Shipped,Same Day
8394,287,207,24,69,2024-12-27,2025-01-02,4,3368,11.83,11877.91,JazzCash,Delivered,Courier
8395,1911,576,31,137,2024-01-01,2024-01-07,2,13345,17.5,22020.26,Debit Card,Shipped,Express
8396,518,692,37,134,2023-11-03,2023-11-08,1,12456,0.24,12425.89,JazzCash,Delivered,Express
8397,1531,166,12,235,2023-10-26,2023-10-31,2,45904,8.21,84274.66,EasyPaisa,Shipped,Standard
8398,1955,104,66,103,2024-01-03,2024-01-07,2,47117,16.42,78762.57,Cash,Shipped,Courier
