ORDER_ID,PRODUCT_ID,QUANTITY_ORDERED,UNIT_PRICE,DISCOUNT_PERCENT,TOTAL_LINE_AMOUNT
249,327,5,38237,19.47,153960.92
249,461,3,16895,2.78,49273.85
250,93,3,23163,3.82,66832.52
251,563,4,29264,15.34,99099.3
251,559,1,34769,7.32,32222.66
251,788,3,5464,16.69,13656.7
251,168,4,2469,13.03,8588.87
251,473,1,16249,7.37,15051.57
252,159,1,49220,9.04,44770.29
253,460,4,48951,3.04,189841.86
253,173,5,22462,19.97,89880.96
253,634,5,9430,12.84,41094.84
253,111,2,42462,9.26,77058.09
253,162,5,22610,11.08,100520.8
254,216,5,2068,7.57,9557.04
255,395,3,30053,8.78,82246.38
256,191,1,13906,14.88,11836.11
256,419,1,27828,0.76,27616.77
257,335,5,22043,18.01,90370.55
257,737,4,30765,18.2,100668.71
257,541,1,14183,16.35,11864.61
257,244,5,5342,10.62,23873.67
258,435,1,2057,6.21,1929.33
259,468,3,10824,12.26,28491.14
259,499,3,3641,14.89,9297.07
259,551,4,5904,18.26,19302.91
259,666,2,17292,6.84,32217.41
260,681,5,9569,8.39,43829.37
260,502,2,6398,10.76,11418.62
261,488,3,10065,0.85,29937.8
262,500,3,44964,2.2,131926.56
262,364,1,7223,15.36,6113.73
262,618,1,41380,9.66,37381.71
263,640,1,32567,1.88,31954.99
263,584,3,48654,14.03,125481.88
264,380,2,30278,17.96,49681.09
264,686,4,30191,4.58,115233.62
265,600,2,47599,17.5,78538.87
265,131,3,29036,14.45,74519.39
265,405,2,17040,4.4,32579.47
265,155,3,24628,18.93,59895.43
265,713,1,47245,1.71,46439.1
266,186,4,15432,15.7,52034.65
267,683,4,40844,4.26,156417.18
267,10,4,31465,7.21,116782.62
267,570,5,3395,12.53,14847.3
267,25,1,2552,6.65,2382.18
267,799,2,47253,11.14,83981.14
268,142,1,37951,3.84,36492.55
269,535,2,44091,2.42,86048.2
269,238,5,6771,8.76,30890.52
269,722,5,1934,2.91,9388.58
270,709,3,49181,17.66,121481.57
270,14,2,37342,10.59,66771.6
271,579,2,9735,19.65,15644.17
271,369,1,6735,13.9,5798.8
271,637,1,3761,18.66,3059.24
271,277,1,39219,9.15,35630.98
272,238,4,6771,7.82,24965.2
272,528,5,15968,19.7,64115.13
272,428,4,10286,19.07,33296.37
272,729,5,18638,15.5,78744.98
272,348,5,27115,14.06,116506.56
273,297,2,9820,18.91,15926.09
273,15,5,4611,18.89,18698.8
273,512,5,16781,14.83,71461.74
274,749,1,23588,13.4,20426.62
275,83,4,37698,15.73,127070.12
275,113,2,14526,7.89,26759.06
275,509,1,27720,17.8,22786.66
276,88,3,13145,16.44,32953.36
276,655,1,16684,7.66,15405.56
277,342,1,37200,18.27,30402.99
277,81,3,39188,2.59,114524.6
277,789,2,10921,10.73,19499.02
277,662,2,45003,5.58,84986.03
277,485,3,14053,8.42,38609.75
278,310,5,1291,17.93,5297.61
279,65,5,3662,9.0,16661.39
280,53,5,38958,11.23,172922.03
280,262,3,5600,15.26,14236.96
280,413,2,10744,12.59,18783.25
281,11,2,36842,15.96,61924.67
282,443,3,22669,6.79,63388.38
282,779,2,43327,9.39,78514.8
282,535,5,44091,7.14,204724.17
282,192,5,17836,12.25,78254.56
282,538,4,14352,18.44,46822.33
283,123,3,32154,9.62,87185.19
283,686,2,30191,15.01,51320.08
283,714,1,29660,11.54,26238.08
284,680,2,35000,3.16,67784.75
284,342,1,37200,6.94,34619.86
285,124,2,10850,18.92,17594.12
285,509,1,27720,8.27,25426.66
286,732,2,33757,16.33,56486.62
286,168,5,2469,18.74,10031.35
286,534,3,37899,8.98,103487.37
286,92,2,49329,18.99,79923.18
287,144,1,18039,12.85,15720.88
287,565,3,18645,7.69,51631.8
287,202,1,31734,7.77,29266.74
287,316,3,41038,18.25,100644.13
287,151,5,33987,9.63,153573.96
288,479,5,36972,11.42,163752.38
288,728,4,2734,10.52,9785.95
288,576,4,13345,1.08,52804.26
289,662,5,45003,2.46,219470.25
289,250,5,18922,0.56,94080.73
289,395,3,30053,4.22,86356.96
289,671,4,30921,16.4,103405.3
290,99,3,24698,18.73,60218.59
291,582,2,12584,19.28,20314.67
291,249,2,18865,13.81,32518.88
292,552,4,7982,8.69,29154.15
292,100,3,35404,8.02,97692.29
292,87,1,13087,18.32,10689.04
292,362,5,10404,7.62,48053.93
293,585,1,37989,9.88,34235.3
293,237,4,26876,19.09,86979.18
294,264,2,19805,8.11,36398.84
294,799,1,47253,16.48,39467.52
294,697,5,1244,5.37,5885.99
295,552,2,7982,18.08,13077.51
296,125,5,12641,14.46,54065.6
296,736,4,40434,10.32,145047.08
296,314,3,24827,4.49,71134.93
296,240,2,49005,13.79,84493.17
297,178,2,18083,10.32,32434.62
297,151,3,33987,0.21,101744.64
297,78,2,37618,15.19,63808.23
297,531,4,699,8.0,2572.42
298,310,2,1291,11.47,2285.74
298,404,1,13135,12.66,11472.66
298,772,5,1050,9.15,4769.47
298,663,2,28175,12.21,49470.33
299,658,3,47637,3.45,137981.0
299,259,5,31342,6.96,145803.55
299,377,2,4659,2.14,9118.28
300,370,2,12255,5.04,23274.06
301,778,2,46499,1.05,92022.78
302,132,4,5667,9.22,20578.81
302,221,4,32169,0.75,127705.66
302,458,3,13981,13.39,36326.79
302,513,1,21313,3.63,20539.0
302,627,4,3665,16.75,12204.03
303,786,3,30399,16.4,76244.59
303,315,1,31232,5.52,29506.86
303,523,1,40799,14.76,34776.26
304,31,3,10246,9.37,27859.33
305,462,1,4206,18.55,3425.79
305,211,5,6949,9.95,31288.35
305,798,2,43335,3.81,83367.74
306,550,3,36096,7.89,99746.65
307,756,3,45655,2.65,133333.83
307,222,3,14366,13.47,37294.51
307,121,3,48382,15.1,123230.85
307,342,3,37200,3.87,107277.93
307,146,3,39922,11.48,106017.74
308,515,4,12505,1.17,49436.21
309,491,5,34251,12.41,150006.06
309,413,5,10744,15.19,45560.8
309,118,4,34489,10.87,122961.75
310,84,5,43041,16.63,179406.34
310,790,4,36702,3.16,142170.31
310,744,1,40044,7.43,37070.31
310,132,5,5667,19.74,22742.39
310,536,1,25174,0.37,25080.14
311,529,4,38337,10.68,136977.5
311,429,2,12174,12.55,21291.27
311,234,2,11210,0.62,22281.88
311,17,2,8637,16.97,14342.17
311,254,1,34673,19.01,28080.68
312,645,1,3061,6.33,2867.12
312,561,3,6452,3.87,18606.56
312,512,3,16781,18.92,40818.45
312,788,5,5464,9.89,24619.08
312,473,3,16249,5.28,46173.57
313,597,1,18399,15.62,15524.95
313,699,2,40033,13.14,69542.37
313,454,3,34432,12.21,90688.38
313,642,2,20066,8.6,36680.29
313,128,3,8933,4.1,25700.33
314,407,4,24147,3.0,93686.83
314,324,4,48030,2.54,187243.25
314,93,1,23163,6.2,21726.73
314,426,1,3022,18.88,2451.38
314,358,3,39235,3.85,113172.89
315,456,4,3843,3.23,14876.21
315,800,1,4827,6.32,4521.96
315,213,3,14626,0.09,43840.11
315,725,1,30937,15.32,26198.7
315,652,1,3791,4.65,3614.9
316,99,5,24698,12.32,108281.5
316,166,4,45904,14.69,156649.94
316,559,4,34769,10.58,124365.97
316,215,4,11546,8.09,42447.1
316,602,4,37272,9.07,135562.46
317,259,5,31342,13.95,134848.72
317,123,2,32154,10.81,57359.04
317,787,4,16609,11.25,58961.18
317,449,2,34100,14.25,58482.55
318,252,3,27051,16.52,67743.92
318,681,1,9569,0.73,9499.11
318,314,3,24827,17.8,61226.04
319,747,5,18890,6.16,88628.44
319,90,5,42148,10.04,189585.74
320,108,4,49716,8.6,181767.42
321,491,2,34251,2.39,66864.7
321,373,1,2035,6.69,1898.79
321,669,2,45090,2.56,87875.86
321,522,2,44510,7.56,82293.19
322,497,1,34861,5.93,32792.58
322,705,1,23837,9.98,21458.69
322,422,2,15673,10.41,28083.47
323,767,5,27368,14.53,116959.45
323,548,3,45077,2.03,132491.94
324,495,2,30339,19.75,48695.17
324,215,5,11546,2.78,56124.45
325,533,3,47347,5.4,134366.54
325,516,4,39869,19.26,128763.71
325,726,3,39460,0.25,118089.91
325,151,4,33987,13.6,117462.88
326,791,3,13806,9.34,37551.25
326,524,2,40543,10.85,72286.09
326,316,1,41038,19.73,32941.04
326,797,1,12758,15.39,10794.94
327,418,5,13961,16.05,58603.69
328,368,5,38448,15.84,161788.13
329,503,2,21559,3.11,41778.45
329,156,1,33348,19.81,26741.39
329,336,4,28783,6.87,107221.42
330,472,3,15724,17.45,38942.35
330,487,3,23561,15.3,59868.04
330,610,5,18636,4.53,88954.87
331,280,5,28810,5.87,135590.13
331,228,1,5162,16.16,4327.6
331,84,5,43041,16.68,179308.34
332,46,1,26393,13.5,22830.81
332,388,3,9845,1.9,28973.83
332,693,4,17153,6.48,64164.45
332,40,5,27304,10.3,122460.64
333,58,3,8735,16.51,21879.74
333,427,5,13299,15.92,55908.9
333,439,4,9388,15.63,31684.41
333,343,4,25159,9.74,90835.35
334,499,2,3641,0.11,7273.63
334,503,3,21559,11.47,57261.34
334,423,4,35333,10.27,126822.01
335,695,5,35816,13.29,155273.77
335,433,1,31953,13.95,27497.05
335,624,5,2394,12.77,10441.27
335,200,5,6774,3.97,32526.04
336,453,5,22929,4.86,109067.99
336,725,1,30937,6.32,28980.64
337,679,3,31686,15.13,80674.92
337,131,3,29036,8.65,79572.95
338,548,2,45077,3.93,86615.23
339,304,1,30285,19.23,24461.31
340,355,4,22208,12.06,78116.46
340,426,4,3022,7.42,11191.52
340,358,3,39235,3.98,113015.84
340,670,1,43766,0.34,43618.03
340,794,2,6198,2.13,12132.53
341,630,2,41558,18.07,68099.62
342,519,3,34068,0.44,101749.47
343,677,3,3875,1.88,11406.56
343,215,1,11546,7.66,10661.21
343,570,4,3395,5.69,12807.72
343,498,1,45585,10.68,40718.66
343,356,2,30275,5.73,57078.33
344,89,4,12315,3.6,47484.25
344,523,1,40799,1.66,40120.03
345,340,3,8992,0.66,26798.96
345,12,3,17998,4.82,51392.37
345,760,4,27180,17.08,90150.89
345,475,5,44090,18.79,179038.05
346,50,2,39362,6.69,73455.43
346,363,3,876,19.93,2104.33
347,11,5,36842,19.56,148181.37
347,54,5,6473,9.35,29338.32
347,222,3,14366,17.72,35460.47
347,716,5,47791,18.99,193587.37
347,298,1,26112,18.57,21263.61
348,373,1,2035,12.21,1786.55
348,337,5,48758,9.37,220955.49
348,164,4,42084,0.6,167330.68
348,547,3,32236,10.6,86460.58
348,702,5,42805,11.12,190233.15
349,626,5,13855,7.28,64231.39
350,240,5,49005,18.46,199790.69
350,438,2,655,16.0,1100.35
350,153,4,34959,15.43,118264.7
351,361,1,23190,4.67,22106.23
351,177,4,26731,9.7,96550.04
351,451,5,48356,2.41,235946.86
351,490,2,26691,18.73,43382.29
352,621,4,33101,12.4,115979.55
352,44,2,36772,9.98,66207.86
352,158,5,29763,18.27,121622.75
353,687,3,8414,13.76,21769.45
353,391,5,37932,13.15,164727.25
353,620,2,2948,18.77,4789.17
354,142,4,37951,19.02,122936.78
354,257,5,13853,16.91,57548.95
354,561,4,6452,14.29,22120.02
355,171,2,27782,7.16,51584.18
355,673,1,40985,5.16,38870.01
355,322,3,18464,5.92,52112.94
355,424,5,42314,5.32,200306.1
356,607,1,4954,14.28,4246.38
356,736,4,40434,8.97,147220.38
356,597,3,18399,8.04,50761.85
356,570,3,3395,13.24,8836.23
357,700,1,35385,7.54,32716.26
357,224,2,47406,11.94,83489.22
357,713,5,47245,16.05,198313.3
357,206,4,33761,10.33,121092.73
357,588,1,7137,2.17,6982.28
358,562,1,31515,18.37,25726.03
358,106,3,11693,1.22,34650.74
358,203,1,25119,5.46,23746.7
359,516,4,39869,4.32,152589.75
359,286,4,40473,9.45,146595.08
359,786,4,30399,16.7,101287.49
360,140,2,7909,16.09,13272.46
360,750,4,27560,15.3,93377.53
360,112,2,18796,9.85,33888.27
360,681,2,9569,12.29,16785.4
361,653,2,27469,16.32,45969.91
361,635,4,35876,16.67,119584.1
362,595,3,42180,12.01,111346.23
363,525,5,12164,4.57,58041.84
363,716,3,47791,1.46,141277.25
363,282,2,46763,13.26,81120.99
363,273,2,41237,2.02,80811.2
363,783,2,42472,10.54,75992.3
364,258,4,42460,16.98,140994.06
364,401,5,37494,19.9,150172.74
364,739,3,24773,2.62,72375.0
365,289,4,10839,17.4,35812.06
366,86,4,9515,18.02,31201.16
366,235,4,49213,3.54,189878.54
366,333,2,13413,10.62,23976.19
367,425,2,16820,15.97,28266.34
367,144,3,18039,5.13,51342.6
368,332,3,13405,13.45,34806.92
368,181,4,37765,9.03,137424.06
368,667,1,38605,5.75,36384.8
369,578,3,32373,4.42,92824.31
370,121,1,48382,4.5,46203.13
370,615,4,8669,16.11,29088.87
370,702,2,42805,12.32,75066.71
371,622,1,1177,12.98,1024.27
372,194,1,41269,4.12,39570.3
372,256,5,42330,0.25,211112.62
372,758,1,39646,4.87,37717.16
372,208,1,42655,17.6,35147.04
373,633,2,29233,5.51,55244.4
373,676,5,1469,7.61,6786.41
373,59,2,29617,6.63,55307.08
373,353,4,41391,17.58,136461.44
373,1,2,22044,6.33,41296.78
374,237,3,26876,6.51,75380.92
375,213,3,14626,7.56,40559.33
375,477,4,42546,1.69,167306.64
375,40,3,27304,12.28,71849.41
375,22,3,4857,14.76,12420.11
376,317,3,27663,3.68,79936.94
376,369,5,6735,19.96,26954.53
377,31,4,10246,7.45,37928.9
377,581,2,5478,16.08,9194.64
378,2,5,49355,19.04,199799.38
379,591,5,46516,0.17,232193.42
379,164,4,42084,11.98,148175.3
379,702,2,42805,8.74,78127.82
379,695,3,35816,16.37,89862.86
379,148,5,48203,8.43,220688.86
380,298,5,26112,6.79,121693.72
380,430,3,27788,4.68,79459.19
380,111,5,42462,14.34,181865.4
381,390,2,45893,9.45,83108.81
381,344,1,35764,18.26,29232.35
381,33,1,33635,14.81,28654.33
381,581,5,5478,14.9,23309.08
381,459,4,35302,5.47,133487.75
382,148,3,48203,6.04,135877.35
382,226,1,33478,7.98,30805.49
383,234,1,11210,0.42,11163.46
383,88,5,13145,13.03,57163.12
384,456,4,3843,1.63,15121.96
384,799,1,47253,5.39,44704.87
384,346,1,41091,7.99,37806.19
384,502,2,6398,9.24,11613.14
385,513,2,21313,5.59,40242.85
385,397,2,48119,3.98,92411.62
385,155,1,24628,4.24,23583.97
385,416,5,11190,7.52,51740.36
386,75,5,30634,16.12,128478.55
386,229,1,6553,4.58,6253.09
387,476,2,10915,15.08,18538.83
387,229,3,6553,6.03,18473.03
387,709,4,49181,6.55,183847.06
387,775,1,24265,5.6,22906.6
388,42,3,20451,8.22,56306.83
389,365,2,18757,17.92,30793.32
389,670,2,43766,5.0,83154.63
389,249,1,18865,18.36,15401.73
389,648,1,25201,12.54,22040.97
389,653,4,27469,19.53,88417.99
390,151,4,33987,2.63,132365.91
390,586,5,28146,18.69,114431.13
390,743,5,21775,0.88,107914.37
391,528,2,15968,17.97,26198.66
391,250,5,18922,14.22,81152.93
391,476,1,10915,16.58,9104.86
391,782,2,35875,15.7,60482.86
391,13,5,30835,1.15,152399.62
392,581,4,5478,4.86,20846.13
392,167,2,3937,15.32,6667.8
392,96,4,38441,19.53,123728.49
392,145,5,35829,9.2,162658.66
392,571,1,1587,6.46,1484.49
393,51,5,15874,6.35,74330.74
393,716,2,47791,10.33,85707.9
393,230,3,8241,16.14,20733.1
393,88,1,13145,6.39,12304.87
393,342,3,37200,18.66,90770.31
394,420,4,49349,19.78,158345.18
395,369,1,6735,17.37,5565.29
395,336,2,28783,19.46,46362.46
395,544,3,890,5.67,2518.49
395,55,1,27399,15.09,23265.78
396,358,4,39235,18.55,127830.39
397,667,1,38605,18.32,31531.29
397,110,4,17621,12.64,61574.83
397,471,1,31634,14.39,27082.16
397,362,2,10404,1.66,20463.36
398,534,3,37899,19.2,91864.06
398,161,2,21187,13.37,36708.55
398,769,3,45901,7.22,127757.1
398,222,1,14366,14.72,12251.65
398,572,4,14356,13.59,49618.46
399,17,5,8637,2.75,41998.22
399,526,1,32566,5.53,30763.61
399,147,1,13121,18.63,10677.06
399,639,2,27374,15.67,46167.35
399,232,5,3676,5.5,17368.92
400,596,2,44068,8.84,80344.69
400,373,2,2035,0.9,4033.44
400,621,3,33101,18.09,81337.0
400,11,1,36842,12.8,32126.38
401,32,3,16492,6.87,46074.53
401,501,4,5634,2.54,21964.03
401,297,4,9820,9.67,35480.83
401,235,1,49213,9.28,44643.91
401,474,2,35322,1.6,69511.42
402,287,2,10192,11.28,18084.75
403,248,5,36087,13.04,156909.79
403,379,1,15068,12.38,13203.15
403,217,2,31512,11.55,55743.28
403,775,2,24265,15.96,40783.76
404,754,3,42485,11.18,113207.19
404,417,2,30783,17.3,50913.87
404,283,2,49245,0.09,98399.59
405,2,4,49355,2.63,192225.65
406,665,5,908,13.78,3914.28
406,622,2,1177,6.96,2190.24
406,730,2,3552,15.3,6017.03
406,370,1,12255,0.23,12226.31
407,1,3,22044,1.0,65467.71
407,578,1,32373,9.57,29274.28
408,159,4,49220,16.61,164171.64
409,679,5,31686,13.34,137295.6
409,314,1,24827,2.27,24263.44
409,142,5,37951,10.03,170718.92
409,293,2,23591,5.61,44536.61
409,296,1,3447,9.83,3108.15
410,664,5,39598,2.22,193592.73
410,179,5,3081,14.0,13248.9
410,60,2,46669,12.9,81300.73
411,194,5,41269,10.88,183886.32
411,207,3,3368,2.88,9812.68
411,177,1,26731,3.39,25824.21
412,774,2,24648,1.38,48615.5
412,323,2,37161,7.67,68619.86
412,785,3,36000,11.18,95930.09
413,765,3,22431,17.24,55690.68
413,527,1,16870,9.23,15313.43
414,107,1,27917,5.21,26463.77
414,239,4,30763,8.14,113038.1
415,375,4,23607,5.55,89184.85
416,498,5,45585,16.06,191323.91
416,134,5,26786,9.51,121197.5
416,766,1,38185,0.19,38112.33
416,787,2,16609,14.34,28454.6
417,439,4,9388,18.7,30530.62
417,341,4,2932,6.56,10958.33
417,364,2,7223,12.11,12696.77
417,799,4,47253,9.86,170371.66
417,115,5,32213,5.95,151482.44
418,73,5,6056,7.91,27885.57
418,277,2,39219,14.18,67312.67
418,467,4,39398,16.7,131275.78
419,699,3,40033,12.66,104889.75
419,136,3,42470,4.28,121951.82
419,11,2,36842,10.95,65618.78
419,798,4,43335,11.0,154274.9
419,320,3,2171,2.98,6319.0
420,601,4,6726,7.56,24871.26
420,29,3,34481,8.88,94255.33
420,749,4,23588,6.43,88284.72
421,388,4,9845,3.85,37863.88
421,306,3,4387,17.08,10913.17
422,243,4,8253,19.25,26655.59
422,363,3,876,0.77,2607.85
422,374,2,5507,18.13,9016.93
422,460,4,48951,3.56,188831.97
422,667,2,38605,15.83,64987.43
423,738,3,9576,18.61,23380.49
423,587,5,48814,10.57,218277.44
423,645,1,3061,8.17,2810.95
423,79,1,12329,13.48,10667.09
423,169,4,3887,10.2,13961.47
424,639,4,27374,16.67,91247.48
425,6,4,37063,5.76,139711.74
426,387,3,9683,6.08,27283.72
426,597,4,18399,8.17,67583.96
426,791,2,13806,7.99,25407.15
426,655,3,16684,8.2,45945.59
426,555,4,8915,12.85,31079.29
427,400,1,30873,2.47,30109.97
427,69,2,6567,19.37,10589.77
427,626,3,13855,9.38,37665.0
428,269,2,18973,14.47,32455.38
429,323,5,37161,11.97,163557.88
430,304,3,30285,18.57,73986.5
431,379,4,15068,12.94,52469.8
432,518,4,2407,8.09,8849.49
433,351,1,47358,13.37,41026.89
433,726,2,39460,10.09,70959.84
433,37,2,15043,19.64,24177.56
433,495,5,30339,0.97,150217.18
433,567,5,18576,5.26,87991.42
434,349,4,12703,6.61,47453.98
434,729,2,18638,7.03,34656.28
435,360,3,11048,1.54,32634.75
435,656,1,42531,15.35,36001.62
435,426,1,3022,7.71,2789.01
436,729,2,18638,12.32,32681.96
436,792,2,24677,14.56,42168.42
436,797,4,12758,5.73,48109.78
436,763,5,8606,5.34,40732.74
436,800,1,4827,10.23,4333.29
437,385,5,25386,12.0,111700.83
437,421,2,15104,11.82,26636.34
437,345,2,29216,0.85,57932.91
437,714,5,29660,13.17,128765.91
437,433,5,31953,19.95,127898.37
438,192,3,17836,5.91,50345.75
438,659,3,35722,3.54,103367.29
438,538,4,14352,13.55,49626.87
438,208,2,42655,6.37,79877.28
438,782,4,35875,4.21,137452.1
439,619,4,32398,3.22,125414.43
439,555,2,8915,5.59,16833.86
439,644,4,3808,14.76,12983.19
440,706,2,15329,5.03,29114.79
440,616,2,9508,0.86,18852.06
440,631,5,25538,4.54,121891.98
440,381,1,43651,15.84,36737.95
440,754,3,42485,6.02,119778.95
441,753,5,9478,18.81,38475.59
441,640,2,32567,13.95,56044.58
441,48,3,37700,1.37,111547.56
441,572,5,14356,11.61,63445.08
442,165,5,33251,9.2,150961.07
442,160,3,8534,10.74,22851.25
442,387,4,9683,3.56,37352.9
442,613,3,29799,7.37,82807.31
442,741,2,47143,11.83,83127.77
443,505,4,44352,19.87,142152.95
443,272,4,18904,9.31,68579.8
444,661,4,31371,3.2,121468.69
445,722,3,1934,12.69,5065.54
445,319,4,33976,12.63,118737.76
445,181,1,37765,4.07,36229.06
445,798,3,43335,10.46,116410.15
445,95,5,6263,3.48,30226.64
446,28,3,48050,3.07,139722.63
446,487,1,23561,5.96,22156.0
446,552,2,7982,9.92,14379.99
446,44,2,36772,13.53,63592.57
446,130,2,23932,0.9,47431.31
447,575,3,47368,16.26,118995.55
447,624,1,2394,17.2,1982.24
447,291,4,38557,15.5,130326.11
447,747,5,18890,16.45,78914.17
448,145,4,35829,6.78,133603.3
448,129,4,35731,19.64,114859.21
448,421,1,15104,7.39,13987.46
449,383,3,27965,5.55,79241.85
449,776,4,49281,0.87,195414.34
449,502,4,6398,0.21,25539.11
450,282,1,46763,17.5,38577.85
450,34,3,16265,5.94,45895.94
450,100,3,35404,4.32,101626.93
451,619,3,32398,16.01,81630.65
452,732,2,33757,7.58,62394.44
453,699,1,40033,19.88,32075.27
453,322,5,18464,14.85,78607.59
453,66,5,16135,10.67,72068.16
453,766,1,38185,1.71,37532.48
454,506,2,49791,12.07,87564.11
454,186,5,15432,9.71,69664.82
454,297,3,9820,17.37,24343.95
454,370,5,12255,10.25,54994.74
454,263,1,32235,4.41,30812.14
455,494,2,18760,9.29,34035.31
455,60,4,46669,6.54,174467.68
456,551,2,5904,19.51,9504.68
456,297,4,9820,10.9,34998.53
456,680,5,35000,19.02,141713.16
457,733,3,30817,13.43,80032.55
457,755,3,31786,16.31,79808.7
458,168,4,2469,15.54,8341.18
458,680,3,35000,18.95,85103.97
459,394,4,29795,16.12,99964.45
459,736,5,40434,0.74,200674.5
459,792,1,24677,2.77,23993.08
459,779,1,43327,17.92,35564.23
460,147,1,13121,15.87,11039.15
460,677,1,3875,15.81,3262.35
460,571,4,1587,4.28,6076.04
460,602,1,37272,2.25,36434.76
460,585,4,37989,6.51,142070.6
461,361,3,23190,3.84,66899.81
461,592,5,1425,4.15,6829.02
461,414,2,30360,2.91,58953.52
461,722,5,1934,18.33,7897.25
462,704,5,30545,12.29,133958.33
463,338,1,2014,11.52,1782.0
463,653,5,27469,16.88,114158.44
463,48,2,37700,13.32,65355.82
463,752,1,44293,9.02,40297.91
463,510,3,44339,9.03,121004.27
464,133,1,13532,16.69,11274.06
464,76,5,41203,12.23,180815.42
464,793,5,28398,18.13,116250.79
465,775,4,24265,9.02,88307.85
465,736,3,40434,10.65,108388.3
465,325,2,35715,10.14,64189.55
465,650,4,37608,9.26,136502.45
465,266,4,40759,8.44,149279.97
466,695,3,35816,13.49,92957.21
466,520,4,47224,0.71,187562.45
467,663,4,28175,3.66,108570.47
467,211,1,6949,0.35,6924.92
467,190,5,18015,12.52,78794.61
468,447,3,29566,9.34,80414.33
469,733,4,30817,1.48,121438.7
469,402,1,30123,16.04,25289.99
469,428,1,10286,18.87,8345.21
470,261,5,44754,17.78,183974.94
470,285,2,46606,16.46,77868.63
470,99,1,24698,6.48,23097.84
470,383,1,27965,7.58,25845.63
471,605,2,39121,5.64,73832.01
471,462,1,4206,10.92,3746.61
471,316,4,41038,5.19,155633.61
471,101,1,27591,12.12,24246.75
472,781,1,41599,16.65,34671.2
472,9,3,13709,6.92,38280.6
473,160,1,8534,14.08,7332.15
473,518,3,2407,13.76,6227.62
473,265,5,976,14.43,4175.82
473,430,5,27788,14.43,118895.88
474,117,5,8453,0.48,42061.9
474,87,4,13087,4.5,49990.56
474,678,3,29043,11.33,77258.32
474,683,4,40844,12.14,143537.45
474,474,1,35322,11.7,31188.39
475,688,3,28022,1.29,82980.92
476,185,5,44228,0.37,220315.7
476,655,1,16684,2.38,16286.83
476,467,3,39398,4.41,112980.94
476,320,3,2171,15.88,5478.48
476,479,1,36972,16.8,30759.69
477,178,5,18083,7.93,83241.62
477,272,2,18904,10.69,33767.29
477,88,3,13145,14.6,33678.72
478,166,2,45904,6.62,85728.12
479,732,1,33757,0.88,33458.53
479,268,3,18751,7.04,52293.14
479,284,5,33707,0.03,168479.98
479,398,3,923,4.96,2631.76
480,176,5,1222,11.81,5388.16
480,108,3,49716,3.47,143966.51
480,571,2,1587,16.32,2656.1
481,107,2,27917,7.06,51891.43
482,415,3,49529,1.96,145679.62
482,101,4,27591,12.27,96826.17
483,197,1,1406,17.83,1155.34
484,571,2,1587,0.73,3150.97
484,449,2,34100,16.7,56807.32
484,76,4,41203,0.43,164109.62
484,708,4,33623,11.99,118363.07
484,466,1,27100,14.53,23162.1
485,60,1,46669,9.6,42187.29
485,417,5,30783,10.81,137281.61
485,763,2,8606,14.67,14687.24
486,231,1,28034,2.54,27322.21
486,756,2,45655,7.19,84746.06
487,644,1,3808,18.41,3106.94
487,328,1,22971,11.4,20351.38
487,161,4,21187,15.1,71951.22
487,84,5,43041,19.96,172251.74
488,235,2,49213,0.13,98302.3
488,275,4,25393,9.12,92303.64
489,86,2,9515,2.57,18540.98
489,135,2,14766,16.96,24522.16
489,669,3,45090,2.05,132494.08
489,11,5,36842,12.33,161496.95
490,180,3,17565,10.64,47086.01
491,238,1,6771,19.11,5477.35
491,543,5,46974,8.04,215995.99
491,548,3,45077,1.66,132986.66
491,593,1,11645,11.22,10338.9
491,594,3,10597,12.18,27918.32
492,658,3,47637,8.8,130332.47
492,508,1,16651,18.82,13517.75
493,322,4,18464,11.77,65162.51
493,115,2,32213,3.56,62131.84
494,10,4,31465,6.44,117755.4
494,3,1,27620,19.76,22162.11
494,595,2,42180,9.0,76765.16
494,341,5,2932,1.06,14504.26
