PRODUCT_ID,PRODUCT_NAME,CATEGORY_ID,BRAND,MODEL,DESCRIPTION,UNIT_COST,UNIT_PRICE,MSRP,WEIGHT_KG,DIMENSIONS_CM,IS_ACTIVE
589,Toyota Product 589,4,Toyota,Model-6372,High quality toyota product 589 from Toyota,21808.42,33173,39029.71,8.1,64x97x23 cm,True
590,Oxford Product 590,8,Oxford,Model-9349,High quality oxford product 590 from Oxford,14591.39,21896,25703.26,1.93,62x65x5 cm,True
591,Unilever Biscuits,3,Unilever,Model-2330,High quality unilever biscuits from Unilever,34840.56,46516,56151.58,0.21,29x93x24 cm,True
592,Pilot Product 592,8,Pilot,Model-5495,High quality pilot product 592 from Pilot,886.04,1425,1808.11,1.0,18x89x16 cm,False
593,IKEA Product 593,5,IKEA,Model-2111,High quality ikea product 593 from IKEA,7225.76,11645,14651.01,9.64,51x43x23 cm,True
594,Interwood Product 594,5,Interwood,Model-5471,High quality interwood product 594 from Interwood,6642.48,10597,12060.68,8.78,21x81x21 cm,True
595,Chen One Pants,2,Chen One,Model-1268,High quality chen one pants from Chen One,29362.29,42180,53114.7,0.12,86x41x2 cm,True
596,Fair & Lovely Product 596,6,Fair & Lovely,Model-4833,High quality fair & lovely product 596 from Fair & Lovely,29979.01,44068,56239.22,5.53,90x48x4 cm,False
597,Tecno Laptop 14,1,Tecno,Model-8654,High quality tecno laptop 14 from Tecno,14635.99,18399,22461.18,3.47,21x50x8 cm,True
598,Chenab Product 598,5,Chenab,Model-1132,High quality chenab product 598 from Chenab,23322.92,33955,38834.35,1.9,33x57x37 cm,True
599,QMobile Speaker 3,1,QMobile,Model-9801,High quality qmobile speaker 3 from QMobile,5087.76,8251,10323.05,1.64,85x84x24 cm,True
600,Clean & Clear Product 600,6,Clean & Clear,Model-5578,High quality clean & clear product 600 from Clean & Clear,36320.67,47599,54760.04,2.49,58x87x45 cm,True
601,QMobile Speaker 18,1,QMobile,Model-8409,High quality qmobile speaker 18 from QMobile,4812.62,6726,8591.66,8.17,54x41x28 cm,True
602,Engro Milk,3,Engro,Model-4461,High quality engro milk from Engro,25481.6,37272,46046.76,1.1,66x46x48 cm,True
603,Suzuki Product 603,4,Suzuki,Model-2597,High quality suzuki product 603 from Suzuki,29715.73,40489,51463.53,0.5,22x54x42 cm,True
604,Furniture Mall Product 604,5,Furniture Mall,Model-5570,High quality furniture mall product 604 from Furniture Mall,21565.25,30919,39322.02,2.38,30x30x48 cm,True
605,Gul Ahmed Shirt,2,Gul Ahmed,Model-7187,High quality gul ahmed shirt from Gul Ahmed,29352.76,39121,46737.71,4.52,14x93x47 cm,True
606,Puma Product 606,7,Puma,Model-4416,High quality puma product 606 from Puma,20337.7,27043,30140.27,0.23,54x43x34 cm,False
607,Furniture Mall Product 607,5,Furniture Mall,Model-5085,High quality furniture mall product 607 from Furniture Mall,3312.92,4954,5514.04,5.46,86x79x25 cm,True
608,Samsung Camera 10,1,Samsung,Model-6253,High quality samsung camera 10 from Samsung,7334.76,10780,13121.44,1.8,74x61x15 cm,True
609,Staedtler Product 609,8,Staedtler,Model-6071,High quality staedtler product 609 from Staedtler,13336.04,17474,21449.17,0.08,78x15x42 cm,True
610,Adidas Product 610,7,Adidas,Model-9365,High quality adidas product 610 from Adidas,13017.1,18636,22119.13,0.19,10x24x17 cm,True
611,Tecno Smartphone 9,1,Tecno,Model-2857,High quality tecno smartphone 9 from Tecno,29283.66,38779,43983.66,6.89,17x87x4 cm,True
612,Oxford Product 612,8,Oxford,Model-2448,High quality oxford product 612 from Oxford,2685.25,4319,5064.96,1.76,17x10x19 cm,False
613,Alkaram Kurta,2,Alkaram,Model-6096,High quality alkaram kurta from Alkaram,19629.32,29799,33805.27,7.41,90x61x42 cm,True
614,Furniture Mall Product 614,5,Furniture Mall,Model-6957,High quality furniture mall product 614 from Furniture Mall,20093.77,29508,37183.31,4.64,89x59x36 cm,True
615,Chenab Product 615,5,Chenab,Model-1439,High quality chenab product 615 from Chenab,6753.05,8669,10916.51,7.88,41x76x18 cm,False
616,Ponds Product 616,6,Ponds,Model-5494,High quality ponds product 616 from Ponds,6198.35,9508,11171.06,0.98,16x17x3 cm,True
617,Unilever Biscuits,3,Unilever,Model-8869,High quality unilever biscuits from Unilever,16440.03,24985,27618.79,0.37,11x74x39 cm,True
618,Infinix Tablet 2,1,Infinix,Model-8558,High quality infinix tablet 2 from Infinix,28485.57,41380,52241.83,3.47,64x75x35 cm,True
619,Garnier Product 619,6,Garnier,Model-2974,High quality garnier product 619 from Garnier,21032.88,32398,41916.03,7.07,31x26x4 cm,True
620,Engro Tea,3,Engro,Model-1507,High quality engro tea from Engro,1815.92,2948,3374.47,0.69,12x79x16 cm,True
621,Ponds Product 621,6,Ponds,Model-4942,High quality ponds product 621 from Ponds,23541.06,33101,37358.63,3.89,74x86x19 cm,True
622,Engro Oil,3,Engro,Model-2550,High quality engro oil from Engro,905.26,1177,1445.88,0.29,66x31x19 cm,True
623,Honda Product 623,4,Honda,Model-4206,High quality honda product 623 from Honda,35559.53,48286,57523.99,6.52,22x28x3 cm,True
624,Adidas Product 624,7,Adidas,Model-3944,High quality adidas product 624 from Adidas,1644.82,2394,3078.02,0.67,35x29x26 cm,False
625,Adidas Product 625,7,Adidas,Model-5573,High quality adidas product 625 from Adidas,27008.47,34226,40295.23,0.56,66x73x48 cm,True
626,Honda Product 626,4,Honda,Model-1313,High quality honda product 626 from Honda,10962.27,13855,15500.98,1.23,86x91x48 cm,False
627,Huawei Tablet 1,1,Huawei,Model-4040,High quality huawei tablet 1 from Huawei,2879.64,3665,4468.0,0.82,96x100x39 cm,True
628,Shan Foods Milk,3,Shan Foods,Model-4228,High quality shan foods milk from Shan Foods,11619.52,15857,18687.65,1.37,95x22x24 cm,True
629,Garnier Product 629,6,Garnier,Model-9728,High quality garnier product 629 from Garnier,1895.81,2894,3439.11,7.76,50x80x26 cm,False
630,Oxford Product 630,8,Oxford,Model-5083,High quality oxford product 630 from Oxford,31970.41,41558,52862.2,0.41,31x89x50 cm,True
631,Toyota Product 631,4,Toyota,Model-1383,High quality toyota product 631 from Toyota,15587.67,25538,29078.8,0.76,49x71x48 cm,True
632,Chen One Shalwar,2,Chen One,Model-7545,High quality chen one shalwar from Chen One,37999.76,48368,58322.45,5.14,74x54x19 cm,False
633,Khaadi Shalwar,2,Khaadi,Model-9742,High quality khaadi shalwar from Khaadi,23269.24,29233,34210.48,1.41,70x56x8 cm,False
634,Interwood Product 634,5,Interwood,Model-9209,High quality interwood product 634 from Interwood,6448.53,9430,10577.75,7.05,40x57x39 cm,True
635,Staedtler Product 635,8,Staedtler,Model-3076,High quality staedtler product 635 from Staedtler,22728.13,35876,41256.77,1.18,85x93x4 cm,True
636,Adidas Product 636,7,Adidas,Model-8775,High quality adidas product 636 from Adidas,6052.42,8290,10339.47,0.94,71x71x45 cm,True
637,Daihatsu Product 637,4,Daihatsu,Model-1209,High quality daihatsu product 637 from Daihatsu,2445.97,3761,4198.76,0.19,88x44x18 cm,True
638,Chenab Product 638,5,Chenab,Model-8388,High quality chenab product 638 from Chenab,19374.37,30475,39331.61,6.78,70x76x4 cm,True
639,Daihatsu Product 639,4,Daihatsu,Model-9234,High quality daihatsu product 639 from Daihatsu,17665.7,27374,30561.4,8.32,28x100x19 cm,False
640,Pilot Product 640,8,Pilot,Model-8322,High quality pilot product 640 from Pilot,24562.1,32567,38308.44,1.93,96x44x19 cm,True
641,National Foods Biscuits,3,National Foods,Model-5446,High quality national foods biscuits from National Foods,1741.95,2590,3272.01,1.38,47x69x41 cm,False
642,Under Armour Product 642,7,Under Armour,Model-9776,High quality under armour product 642 from Under Armour,12151.95,20066,24364.12,1.35,80x50x20 cm,False
643,Nike Product 643,7,Nike,Model-9005,High quality nike product 643 from Nike,9268.84,12671,16280.56,1.25,11x45x34 cm,True
644,Toyota Product 644,4,Toyota,Model-1143,High quality toyota product 644 from Toyota,2509.31,3808,4745.19,7.79,94x11x36 cm,True
645,Alkaram Suit,2,Alkaram,Model-7576,High quality alkaram suit from Alkaram,1872.62,3061,3730.07,8.26,24x81x5 cm,True
646,Tecno Speaker 5,1,Tecno,Model-4099,High quality tecno speaker 5 from Tecno,22484.41,34348,42816.42,6.55,17x64x9 cm,True
647,Daihatsu Product 647,4,Daihatsu,Model-7332,High quality daihatsu product 647 from Daihatsu,21824.5,29372,37945.5,1.87,53x83x31 cm,True
648,Alkaram Shalwar,2,Alkaram,Model-4714,High quality alkaram shalwar from Alkaram,17504.25,25201,29836.11,1.6,64x75x15 cm,True
649,Chenab Product 649,5,Chenab,Model-4775,High quality chenab product 649 from Chenab,33273.49,47042,54177.49,0.38,45x26x42 cm,True
650,Garnier Product 650,6,Garnier,Model-6451,High quality garnier product 650 from Garnier,27368.11,37608,42857.22,0.42,22x25x46 cm,True
651,Under Armour Product 651,7,Under Armour,Model-2957,High quality under armour product 651 from Under Armour,5085.49,7773,9430.97,0.61,98x92x27 cm,True
652,Bonanza Dupatta,2,Bonanza,Model-4917,High quality bonanza dupatta from Bonanza,2798.7,3791,4254.75,3.94,20x19x19 cm,True
653,Alkaram Suit,2,Alkaram,Model-1004,High quality alkaram suit from Alkaram,19060.64,27469,31485.76,8.58,38x61x41 cm,False
654,Sapphire Scarf,2,Sapphire,Model-5938,High quality sapphire scarf from Sapphire,15475.9,22058,24742.3,6.59,42x100x28 cm,True
655,Nestle Biscuits,3,Nestle,Model-3695,High quality nestle biscuits from Nestle,13303.88,16684,21357.6,0.02,55x93x10 cm,False
656,Alkaram Pants,2,Alkaram,Model-7986,High quality alkaram pants from Alkaram,31729.01,42531,48731.54,6.02,35x87x7 cm,True
657,Furniture Mall Product 657,5,Furniture Mall,Model-8018,High quality furniture mall product 657 from Furniture Mall,34232.84,47124,56023.51,8.83,50x56x15 cm,False
658,Puma Product 658,7,Puma,Model-1854,High quality puma product 658 from Puma,29970.67,47637,60001.05,0.05,24x90x17 cm,True
659,Bonanza Dress,2,Bonanza,Model-5394,High quality bonanza dress from Bonanza,28523.29,35722,39658.48,1.46,80x96x32 cm,True
660,Engro Juice,3,Engro,Model-2298,High quality engro juice from Engro,877.69,1454,1809.02,0.4,79x51x17 cm,True
661,Gul Ahmed Kurta,2,Gul Ahmed,Model-8732,High quality gul ahmed kurta from Gul Ahmed,23459.39,31371,38148.55,6.12,28x30x34 cm,True
662,Pilot Product 662,8,Pilot,Model-1182,High quality pilot product 662 from Pilot,32693.58,45003,52911.74,0.56,31x58x49 cm,True
663,Chen One Dress,2,Chen One,Model-5808,High quality chen one dress from Chen One,20134.62,28175,33630.46,7.78,78x13x35 cm,True
664,Interwood Product 664,5,Interwood,Model-3620,High quality interwood product 664 from Interwood,25430.14,39598,49714.55,1.1,11x12x48 cm,True
665,Gul Ahmed Scarf,2,Gul Ahmed,Model-1122,High quality gul ahmed scarf from Gul Ahmed,570.67,908,1053.84,0.36,71x52x24 cm,True
666,QMobile Charger 13,1,QMobile,Model-9356,High quality qmobile charger 13 from QMobile,12357.37,17292,19959.6,0.64,41x36x16 cm,False
667,Dollar Product 667,8,Dollar,Model-2826,High quality dollar product 667 from Dollar,28048.45,38605,45571.6,1.18,13x36x9 cm,True
668,Pelikan Product 668,8,Pelikan,Model-2541,High quality pelikan product 668 from Pelikan,6698.06,10105,12146.98,1.05,53x77x23 cm,True
669,Unilever Bread,3,Unilever,Model-1081,High quality unilever bread from Unilever,29487.94,45090,49657.85,1.03,29x72x29 cm,True
670,Nike Product 670,7,Nike,Model-9494,High quality nike product 670 from Nike,28636.16,43766,54427.52,1.19,48x37x37 cm,True
671,Oppo Laptop 8,1,Oppo,Model-8395,High quality oppo laptop 8 from Oppo,22324.39,30921,36326.05,8.83,17x70x30 cm,True
672,Bonanza Scarf,2,Bonanza,Model-2982,High quality bonanza scarf from Bonanza,9867.01,14137,16235.91,4.16,96x76x34 cm,False
673,Oxford Product 673,8,Oxford,Model-8331,High quality oxford product 673 from Oxford,24676.36,40985,51079.47,1.94,89x73x23 cm,True
674,QMobile TV 13,1,QMobile,Model-8796,High quality qmobile tv 13 from QMobile,6318.67,8467,10755.09,1.13,56x94x27 cm,False
675,Pelikan Product 675,8,Pelikan,Model-6617,High quality pelikan product 675 from Pelikan,12878.79,20066,25195.27,1.09,42x100x4 cm,False
676,National Foods Biscuits,3,National Foods,Model-3215,High quality national foods biscuits from National Foods,944.94,1469,1830.77,0.64,63x83x46 cm,True
677,Adidas Product 677,7,Adidas,Model-5289,High quality adidas product 677 from Adidas,2765.11,3875,4596.5,0.91,78x39x2 cm,True
678,Staedtler Product 678,8,Staedtler,Model-3666,High quality staedtler product 678 from Staedtler,19467.24,29043,33110.78,0.29,76x16x1 cm,True
679,IKEA Product 679,5,IKEA,Model-8099,High quality ikea product 679 from IKEA,20864.6,31686,36720.7,7.3,59x60x6 cm,True
680,Chen One Pants,2,Chen One,Model-8234,High quality chen one pants from Chen One,23849.88,35000,40034.3,7.95,31x75x20 cm,True
681,Engro Milk,3,Engro,Model-9892,High quality engro milk from Engro,6233.04,9569,11269.9,1.12,28x81x8 cm,True
682,Suzuki Product 682,4,Suzuki,Model-8124,High quality suzuki product 682 from Suzuki,33773.46,49799,61784.61,9.52,84x22x47 cm,True
683,IKEA Product 683,5,IKEA,Model-8744,High quality ikea product 683 from IKEA,30165.93,40844,47831.33,9.54,26x45x48 cm,True
684,Chenab Product 684,5,Chenab,Model-1419,High quality chenab product 684 from Chenab,10640.63,13964,17133.4,2.87,21x73x46 cm,False
685,Bonanza Kurta,2,Bonanza,Model-8021,High quality bonanza kurta from Bonanza,8764.74,13026,15920.73,0.6,83x100x43 cm,True
686,Daihatsu Product 686,4,Daihatsu,Model-5067,High quality daihatsu product 686 from Daihatsu,22577.89,30191,34667.55,2.82,87x25x33 cm,False
687,Interwood Product 687,5,Interwood,Model-3961,High quality interwood product 687 from Interwood,6174.74,8414,9327.44,3.52,97x27x45 cm,True
688,Furniture Mall Product 688,5,Furniture Mall,Model-3177,High quality furniture mall product 688 from Furniture Mall,17200.97,28022,31255.88,8.47,69x12x12 cm,True
689,Nike Product 689,7,Nike,Model-2513,High quality nike product 689 from Nike,9337.78,14738,16677.14,0.4,62x77x22 cm,True
690,Pilot Product 690,8,Pilot,Model-6878,High quality pilot product 690 from Pilot,4772.32,7166,8719.29,1.24,59x11x22 cm,False
691,Honda Product 691,4,Honda,Model-6565,High quality honda product 691 from Honda,16705.69,27431,30212.85,0.99,84x34x16 cm,True
692,Puma Product 692,7,Puma,Model-8916,High quality puma product 692 from Puma,8344.33,12456,15538.73,1.36,84x28x23 cm,True
693,Chen One Dupatta,2,Chen One,Model-7529,High quality chen one dupatta from Chen One,11232.2,17153,22194.45,9.27,12x69x17 cm,False
694,Mitsubishi Product 694,4,Mitsubishi,Model-9175,High quality mitsubishi product 694 from Mitsubishi,7090.41,9316,11397.25,5.77,50x57x17 cm,True
695,Nissan Product 695,4,Nissan,Model-9081,High quality nissan product 695 from Nissan,25599.48,35816,39594.03,7.04,76x28x21 cm,True
696,Khaadi Dupatta,2,Khaadi,Model-3576,High quality khaadi dupatta from Khaadi,31716.4,42452,49118.07,6.99,55x35x17 cm,True
697,Tecno Speaker 18,1,Tecno,Model-2172,High quality tecno speaker 18 from Tecno,974.37,1244,1506.48,2.12,22x17x13 cm,False
698,Daihatsu Product 698,4,Daihatsu,Model-3240,High quality daihatsu product 698 from Daihatsu,31396.22,49299,57751.4,1.92,92x82x43 cm,True
699,Vivo TV 5,1,Vivo,Model-9892,High quality vivo tv 5 from Vivo,26933.46,40033,49831.35,8.2,76x60x4 cm,True
700,Huawei Charger 11,1,Huawei,Model-9221,High quality huawei charger 11 from Huawei,26276.86,35385,39326.19,8.74,65x89x28 cm,True
701,Unilever Biscuits,3,Unilever,Model-5711,High quality unilever biscuits from Unilever,7052.33,10437,11687.76,1.11,24x55x8 cm,True
702,Engro Chocolate,3,Engro,Model-9424,High quality engro chocolate from Engro,33791.4,42805,52390.7,0.96,10x37x8 cm,True
703,Puma Product 703,7,Puma,Model-7153,High quality puma product 703 from Puma,2501.9,4006,4572.18,0.16,27x59x50 cm,True
704,Tecno Smartphone 12,1,Tecno,Model-7491,High quality tecno smartphone 12 from Tecno,20144.54,30545,35595.56,9.35,30x70x13 cm,True
705,Huawei Tablet 5,1,Huawei,Model-6759,High quality huawei tablet 5 from Huawei,16018.29,23837,29533.17,8.72,61x38x39 cm,True
706,Toyota Product 706,4,Toyota,Model-4833,High quality toyota product 706 from Toyota,11118.03,15329,17341.14,5.74,60x14x5 cm,True
707,Daihatsu Product 707,4,Daihatsu,Model-4046,High quality daihatsu product 707 from Daihatsu,29147.29,39275,46795.05,9.67,31x96x40 cm,True
708,Mitsubishi Product 708,4,Mitsubishi,Model-2592,High quality mitsubishi product 708 from Mitsubishi,21849.72,33623,41272.81,7.06,33x22x7 cm,False
709,Daihatsu Product 709,4,Daihatsu,Model-9967,High quality daihatsu product 709 from Daihatsu,37847.57,49181,63618.82,0.8,40x96x10 cm,False
710,Vivo TV 19,1,Vivo,Model-7897,High quality vivo tv 19 from Vivo,11295.76,16471,20363.91,3.18,34x97x11 cm,False
711,Garnier Product 711,6,Garnier,Model-6453,High quality garnier product 711 from Garnier,15635.69,25594,28184.74,9.21,50x88x12 cm,True
712,Fair & Lovely Product 712,6,Fair & Lovely,Model-4969,High quality fair & lovely product 712 from Fair & Lovely,17386.65,23814,27313.81,4.23,20x10x16 cm,True
713,Furniture Mall Product 713,5,Furniture Mall,Model-6712,High quality furniture mall product 713 from Furniture Mall,31048.77,47245,54920.59,9.99,72x90x43 cm,False
714,Chenab Product 714,5,Chenab,Model-9644,High quality chenab product 714 from Chenab,21482.01,29660,36694.06,6.15,59x97x27 cm,True
715,Ponds Product 715,6,Ponds,Model-4071,High quality ponds product 715 from Ponds,11301.14,14163,16476.32,9.93,49x11x25 cm,True
716,Bonanza Pants,2,Bonanza,Model-6950,High quality bonanza pants from Bonanza,29751.89,47791,56649.02,0.15,54x71x29 cm,True
717,Pilot Product 717,8,Pilot,Model-4089,High quality pilot product 717 from Pilot,1681.2,2763,3445.65,1.69,74x98x41 cm,False
718,Vivo Speaker 16,1,Vivo,Model-2505,High quality vivo speaker 16 from Vivo,13874.53,18639,23760.36,0.93,66x21x13 cm,False
719,Gul Ahmed Scarf,2,Gul Ahmed,Model-6393,High quality gul ahmed scarf from Gul Ahmed,11519.66,16217,18078.26,4.52,62x31x12 cm,True
720,Mitchells Rice,3,Mitchells,Model-5718,High quality mitchells rice from Mitchells,11001.6,14778,17222.6,0.74,61x62x13 cm,False
721,Interwood Product 721,5,Interwood,Model-2767,High quality interwood product 721 from Interwood,20725.37,27436,34201.41,8.73,44x96x4 cm,True
722,Sapphire Dress,2,Sapphire,Model-7992,High quality sapphire dress from Sapphire,1266.05,1934,2241.3,0.17,33x24x35 cm,True
723,Puma Product 723,7,Puma,Model-8553,High quality puma product 723 from Puma,36779.91,46881,53818.1,1.36,61x79x23 cm,False
724,Pelikan Product 724,8,Pelikan,Model-3695,High quality pelikan product 724 from Pelikan,24512.9,32772,36221.09,0.37,77x55x44 cm,True
725,Unilever Tea,3,Unilever,Model-3641,High quality unilever tea from Unilever,21744.84,30937,36106.72,1.84,24x63x14 cm,True
726,Sapphire Shalwar,2,Sapphire,Model-3192,High quality sapphire shalwar from Sapphire,30457.86,39460,45403.7,2.81,24x19x25 cm,False
727,Dollar Product 727,8,Dollar,Model-1246,High quality dollar product 727 from Dollar,37361.41,47606,52752.99,1.22,26x42x18 cm,True
728,Reebok Product 728,7,Reebok,Model-2472,High quality reebok product 728 from Reebok,2146.18,2734,3340.52,0.9,58x98x4 cm,True
729,Fair & Lovely Product 729,6,Fair & Lovely,Model-1016,High quality fair & lovely product 729 from Fair & Lovely,12771.36,18638,21131.47,2.53,20x61x48 cm,True
730,Samsung Laptop 8,1,Samsung,Model-1162,High quality samsung laptop 8 from Samsung,2613.64,3552,4298.46,8.95,71x89x35 cm,False
731,IKEA Product 731,5,IKEA,Model-2766,High quality ikea product 731 from IKEA,30533.7,47746,60787.08,4.61,37x31x15 cm,True
732,IKEA Product 732,5,IKEA,Model-1335,High quality ikea product 732 from IKEA,26636.95,33757,40763.95,0.33,70x92x17 cm,False
733,Nestle Tea,3,Nestle,Model-2644,High quality nestle tea from Nestle,24038.95,30817,38142.83,1.2,21x86x18 cm,False
734,Under Armour Product 734,7,Under Armour,Model-9246,High quality under armour product 734 from Under Armour,26299.45,40820,45628.9,0.63,31x10x10 cm,False
735,Toyota Product 735,4,Toyota,Model-9609,High quality toyota product 735 from Toyota,33635.58,44108,54684.68,3.89,20x24x11 cm,True
736,Mitsubishi Product 736,4,Mitsubishi,Model-7462,High quality mitsubishi product 736 from Mitsubishi,30538.89,40434,47936.12,1.6,90x92x42 cm,True
737,Furniture Mall Product 737,5,Furniture Mall,Model-4184,High quality furniture mall product 737 from Furniture Mall,22642.34,30765,39263.36,9.34,49x69x50 cm,True
738,Samsung Tablet 18,1,Samsung,Model-7429,High quality samsung tablet 18 from Samsung,6685.17,9576,11879.91,6.83,76x71x8 cm,True
739,Oxford Product 739,8,Oxford,Model-7094,High quality oxford product 739 from Oxford,16436.44,24773,29469.56,1.98,84x56x4 cm,True
740,Ponds Product 740,6,Ponds,Model-9918,High quality ponds product 740 from Ponds,4833.05,6241,7349.1,5.88,42x76x12 cm,True
741,Nike Product 741,7,Nike,Model-7267,High quality nike product 741 from Nike,33680.7,47143,58973.22,0.22,96x27x33 cm,True
742,Vivo TV 20,1,Vivo,Model-3583,High quality vivo tv 20 from Vivo,1729.71,2818,3655.48,5.64,66x53x39 cm,False
743,Pilot Product 743,8,Pilot,Model-7925,High quality pilot product 743 from Pilot,15964.68,21775,25146.52,1.42,21x37x19 cm,True
744,Vivo Smartphone 2,1,Vivo,Model-3214,High quality vivo smartphone 2 from Vivo,29278.76,40044,46232.02,0.71,77x50x42 cm,True
745,Nike Product 745,7,Nike,Model-7603,High quality nike product 745 from Nike,7647.76,11500,14581.96,0.77,87x72x29 cm,True
746,Under Armour Product 746,7,Under Armour,Model-4109,High quality under armour product 746 from Under Armour,1309.86,1657,1962.09,1.97,47x59x18 cm,True
747,Daihatsu Product 747,4,Daihatsu,Model-1170,High quality daihatsu product 747 from Daihatsu,14931.76,18890,21242.77,8.88,29x35x42 cm,True
748,Honda Product 748,4,Honda,Model-5071,High quality honda product 748 from Honda,31402.95,42893,55388.67,0.15,85x40x24 cm,False
749,IKEA Product 749,5,IKEA,Model-8588,High quality ikea product 749 from IKEA,18272.4,23588,26842.53,0.78,12x83x34 cm,True
750,Honda Product 750,4,Honda,Model-6161,High quality honda product 750 from Honda,16721.93,27560,31604.81,2.35,38x48x8 cm,True
751,Adidas Product 751,7,Adidas,Model-9900,High quality adidas product 751 from Adidas,22187.52,30937,39178.06,0.07,67x11x15 cm,False
752,National Foods Bread,3,National Foods,Model-2862,High quality national foods bread from National Foods,35430.32,44293,50726.41,0.28,15x67x20 cm,True
753,Pilot Product 753,8,Pilot,Model-1917,High quality pilot product 753 from Pilot,6264.22,9478,11236.93,1.24,32x31x33 cm,False
754,Mitchells Oil,3,Mitchells,Model-6032,High quality mitchells oil from Mitchells,27277.23,42485,51934.79,0.77,87x68x50 cm,True
755,Garnier Product 755,6,Garnier,Model-1642,High quality garnier product 755 from Garnier,24018.76,31786,39641.81,8.65,93x33x42 cm,False
756,Tecno TV 17,1,Tecno,Model-5463,High quality tecno tv 17 from Tecno,28918.03,45655,51035.32,2.47,61x26x27 cm,False
757,Vivo Smartphone 12,1,Vivo,Model-2309,High quality vivo smartphone 12 from Vivo,27851.55,39049,46593.89,5.03,84x80x16 cm,False
758,Interwood Product 758,5,Interwood,Model-1826,High quality interwood product 758 from Interwood,27097.26,39646,47972.99,8.83,26x76x47 cm,True
759,Shan Foods Milk,3,Shan Foods,Model-7047,High quality shan foods milk from Shan Foods,551.1,750,877.49,0.88,47x21x11 cm,True
760,Khaadi Scarf,2,Khaadi,Model-8967,High quality khaadi scarf from Khaadi,17719.88,27180,34857.21,9.88,59x66x50 cm,True
761,Habitt Product 761,5,Habitt,Model-6744,High quality habitt product 761 from Habitt,37166.73,48956,59391.57,7.04,83x13x15 cm,True
762,Habitt Product 762,5,Habitt,Model-8141,High quality habitt product 762 from Habitt,20894.59,31037,39017.62,5.54,39x70x27 cm,True
763,Chen One Dupatta,2,Chen One,Model-8009,High quality chen one dupatta from Chen One,5371.42,8606,10371.2,3.0,45x11x42 cm,True
764,Adidas Product 764,7,Adidas,Model-4566,High quality adidas product 764 from Adidas,26066.75,39846,48950.99,0.33,97x33x49 cm,False
765,Oxford Product 765,8,Oxford,Model-7312,High quality oxford product 765 from Oxford,15967.8,22431,24998.45,1.82,99x66x6 cm,False
766,Fair & Lovely Product 766,6,Fair & Lovely,Model-6545,High quality fair & lovely product 766 from Fair & Lovely,27645.94,38185,43511.23,2.85,72x85x17 cm,True
767,Sapphire Shirt,2,Sapphire,Model-7394,High quality sapphire shirt from Sapphire,21677.95,27368,34224.6,4.11,55x60x14 cm,True
768,Infinix Camera 14,1,Infinix,Model-4448,High quality infinix camera 14 from Infinix,8221.06,13488,14864.48,2.79,23x32x45 cm,True
769,Staedtler Product 769,8,Staedtler,Model-6050,High quality staedtler product 769 from Staedtler,35940.06,45901,54881.88,1.39,63x66x26 cm,True
770,Puma Product 770,7,Puma,Model-7277,High quality puma product 770 from Puma,544.16,761,871.45,1.89,58x72x37 cm,False
771,Staedtler Product 771,8,Staedtler,Model-7011,High quality staedtler product 771 from Staedtler,15977.31,23437,28153.47,0.75,34x95x32 cm,False
772,Sapphire Pants,2,Sapphire,Model-4287,High quality sapphire pants from Sapphire,751.52,1050,1248.48,9.44,71x79x49 cm,True
773,Chen One Dupatta,2,Chen One,Model-1792,High quality chen one dupatta from Chen One,4158.07,5857,6484.11,0.36,44x57x41 cm,False
774,Toyota Product 774,4,Toyota,Model-9503,High quality toyota product 774 from Toyota,18520.96,24648,27370.18,6.4,18x32x47 cm,True
775,Puma Product 775,7,Puma,Model-1786,High quality puma product 775 from Puma,16527.48,24265,28635.65,0.19,73x65x48 cm,False
776,Under Armour Product 776,7,Under Armour,Model-7948,High quality under armour product 776 from Under Armour,36900.6,49281,54604.66,0.36,94x64x23 cm,False
777,QMobile TV 1,1,QMobile,Model-1932,High quality qmobile tv 1 from QMobile,27449.16,39148,50154.86,9.11,17x69x22 cm,True
778,Habitt Product 778,5,Habitt,Model-3520,High quality habitt product 778 from Habitt,29770.17,46499,58277.95,2.96,52x14x10 cm,False
779,Daihatsu Product 779,4,Daihatsu,Model-9973,High quality daihatsu product 779 from Daihatsu,29823.95,43327,53587.87,3.87,96x16x48 cm,True
780,Gul Ahmed Dress,2,Gul Ahmed,Model-4454,High quality gul ahmed dress from Gul Ahmed,34486.66,43401,55124.26,7.29,35x93x44 cm,True
781,Habitt Product 781,5,Habitt,Model-5607,High quality habitt product 781 from Habitt,30993.92,41599,48095.14,2.8,58x46x12 cm,True
782,Nestle Bread,3,Nestle,Model-8730,High quality nestle bread from Nestle,23260.32,35875,44018.61,0.3,100x68x15 cm,False
783,Shan Foods Juice,3,Shan Foods,Model-7478,High quality shan foods juice from Shan Foods,28734.58,42472,49166.42,1.79,34x68x35 cm,True
784,Furniture Mall Product 784,5,Furniture Mall,Model-8194,High quality furniture mall product 784 from Furniture Mall,23607.98,37063,47199.43,8.17,99x18x33 cm,True
785,Furniture Mall Product 785,5,Furniture Mall,Model-2417,High quality furniture mall product 785 from Furniture Mall,21847.09,36000,42755.43,4.48,22x38x25 cm,True
786,Samsung Smartphone 1,1,Samsung,Model-8469,High quality samsung smartphone 1 from Samsung,21396.23,30399,37514.7,2.23,77x13x20 cm,True
